timestamp_ms,frame_idx,state
252526,961,open
252627,962,open
252727,963,open
252829,964,open
252929,965,open
253032,966,open
253133,967,open
253235,968,open
253335,969,open
253440,970,open
253549,971,open
253655,972,open
253755,973,open
253856,974,open
253956,975,open
254058,976,open
254163,977,open
254264,978,open
254364,979,open
254463,980,open
254563,981,open
254662,982,open
254770,983,open
254871,984,open
254970,985,open
255071,986,open
255170,987,open
255270,988,open
255369,989,open
255484,990,open
255587,991,open
255686,992,open
255786,993,open
255885,994,open
255985,995,open
256084,996,open
256185,997,open
256291,998,open
256392,999,open
256492,1000,open
256592,1001,open
256697,1002,open
256803,1003,open
256902,1004,open
257009,1005,open
257121,1006,open
257221,1007,open
257324,1008,open
257427,1009,open
257526,1010,open
257633,1011,open
257733,1012,open
257836,1013,open
257936,1014,open
258037,1015,open
258138,1016,open
258238,1017,open
258338,1018,open
258442,1019,open
258555,1020,open
258655,1021,open
258756,1022,open
258855,1023,open
258956,1024,open
259056,1025,open
259163,1026,open
259263,1027,open
259364,1028,open
259463,1029,open
259563,1030,open
259694,1031,open
259798,1032,open
259897,1033,open
260003,1034,open
260103,1035,open
260204,1036,open
260303,1037,open
260402,1038,open
260502,1039,open
260607,1040,open
260708,1041,open
260808,1042,open
260911,1043,open
261014,1044,open
261114,1045,open
261214,1046,closed
261313,1047,open
261420,1048,open
261519,1049,open
261634,1050,open
261734,1051,open
261835,1052,open
261936,1053,open
262045,1054,open
262148,1055,open
262251,1056,open
262353,1057,open
262454,1058,open
262553,1059,open
262654,1060,open
262760,1061,open
262859,1062,open
262958,1063,open
263071,1064,open
263176,1065,open
263277,1066,open
263378,1067,open
263481,1068,open
263574,1069,open
263677,1070,open
263778,1071,open
263877,1072,open
263976,1073,open
264075,1074,open
264180,1075,open
264280,1076,open
264379,1077,open
264478,1078,open
264578,1079,open
264695,1080,open
264799,1081,open
264899,1082,open
265002,1083,open
265106,1084,open
265207,1085,open
265307,1086,open
265408,1087,open
265502,1088,open
265602,1089,open
265703,1090,open
265806,1091,open
265906,1092,open
266007,1093,open
266107,1094,open
266209,1095,open
266320,1096,open
266419,1097,open
266519,1098,open
266622,1099,open
266723,1100,open
266822,1101,open
266921,1102,open
267028,1103,open
267127,1104,open
267227,1105,open
267326,1106,open
267425,1107,open
267524,1108,open
267631,1109,open
267748,1110,open
267847,1111,open
267947,1112,open
268046,1113,open
268149,1114,open
268249,1115,open
268349,1116,open
268451,1117,open
268550,1118,open
268649,1119,open
268748,1120,open
268847,1121,open
268946,1122,open
269047,1123,open
269153,1124,open
269253,1125,open
269357,1126,open
269455,1127,open
269554,1128,open
269655,1129,open
269758,1130,open
269863,1131,open
269962,1132,open
270062,1133,open
270162,1134,open
270262,1135,open
270361,1136,open
270459,1137,open
270551,1138,open
270656,1139,open
270765,1140,open
270868,1141,closed
270969,1142,open
271070,1143,open
271172,1144,open
271272,1145,open
271380,1146,open
271480,1147,open
271582,1148,open
271682,1149,open
271782,1150,open
271881,1151,open
271982,1152,open
272088,1153,open
272189,1154,open
272290,1155,open
272392,1156,open
272492,1157,open
272592,1158,open
272691,1159,open
272799,1160,open
272899,1161,open
272998,1162,open
273097,1163,open
273197,1164,open
273298,1165,open
273397,1166,open
273491,1167,open
273588,1168,open
273689,1169,open
273798,1170,open
273898,1171,open
273999,1172,open
274099,1173,open
274207,1174,open
274308,1175,open
274409,1176,open
274509,1177,open
274610,1178,open
274714,1179,open
274815,1180,open
274920,1181,open
275024,1182,open
275126,1183,open
275225,1184,open
275328,1185,open
275430,1186,open
275529,1187,open
275631,1188,open
275733,1189,open
275837,1190,open
275936,1191,open
276036,1192,open
276135,1193,open
276235,1194,open
276334,1195,open
276442,1196,open
276545,1197,open
276645,1198,open
276746,1199,open
276860,1200,open
276965,1201,open
277069,1202,open
277169,1203,open
277269,1204,open
277368,1205,open
277468,1206,open
277568,1207,open
277668,1208,open
277777,1209,open
277876,1210,open
277975,1211,open
278074,1212,open
278175,1213,open
278275,1214,open
278374,1215,open
278476,1216,open
278583,1217,open
278683,1218,open
278783,1219,open
278888,1220,open
278989,1221,open
279090,1222,open
279191,1223,open
279297,1224,open
279398,1225,open
279498,1226,open
279599,1227,open
279698,1228,open
279799,1229,open
279917,1230,open
280020,1231,open
280119,1232,open
280221,1233,open
280321,1234,open
280453,1235,open
280551,1236,open
280655,1237,closed
280755,1238,open
280858,1239,open
280957,1240,open
281057,1241,open
281155,1242,open
281254,1243,open
281354,1244,open
281452,1245,open
281551,1246,open
281650,1247,open
281750,1248,open
281850,1249,open
281950,1250,open
282051,1251,open
282159,1252,open
282260,1253,open
282361,1254,open
282461,1255,open
282560,1256,open
282662,1257,open
282763,1258,open
282868,1259,open
282985,1260,open
283089,1261,open
283190,1262,open
283291,1263,open
283390,1264,open
283496,1265,open
283598,1266,open
283697,1267,open
283796,1268,open
283899,1269,open
283998,1270,open
284097,1271,open
284197,1272,open
284302,1273,open
284401,1274,open
284501,1275,open
284606,1276,open
284705,1277,open
284804,1278,open
284904,1279,open
285009,1280,open
285109,1281,open
285208,1282,open
285309,1283,open
285408,1284,open
285508,1285,open
285607,1286,open
285713,1287,open
285817,1288,open
285916,1289,open
286032,1290,open
286133,1291,open
286232,1292,open
286331,1293,open
286438,1294,open
286549,1295,open
286650,1296,open
286751,1297,open
286852,1298,open
286953,1299,open
287054,1300,open
287161,1301,open
287262,1302,open
287365,1303,open
287466,1304,open
287571,1305,open
287677,1306,open
287778,1307,open
287881,1308,open
287982,1309,open
288084,1310,open
288184,1311,open
288283,1312,open
288383,1313,open
288481,1314,open
288582,1315,open
288683,1316,open
288787,1317,open
288888,1318,open
288988,1319,open
289107,1320,open
289208,1321,open
289307,1322,open
289408,1323,open
289512,1324,open
289613,1325,open
289714,1326,open
289820,1327,open
289921,1328,open
290022,1329,open
290122,1330,open
290223,1331,open
290323,1332,open
290424,1333,open
290525,1334,open
290635,1335,open
290739,1336,open
290841,1337,open
290942,1338,open
291044,1339,open
291147,1340,open
291248,1341,open
291355,1342,open
291455,1343,open
291553,1344,open
291653,1345,open
291753,1346,open
291853,1347,open
291960,1348,open
292059,1349,open
292177,1350,open
292277,1351,open
292377,1352,open
292478,1353,open
292579,1354,open
292682,1355,open
292781,1356,open
292885,1357,open
292987,1358,open
293092,1359,open
293192,1360,open
293292,1361,open
293392,1362,open
293497,1363,open
293598,1364,open
293701,1365,open
293805,1366,open
293904,1367,open
294005,1368,open
294105,1369,open
294210,1370,open
294310,1371,open
294411,1372,open
294510,1373,open
294610,1374,open
294711,1375,open
294811,1376,open
294917,1377,open
295018,1378,open
295118,1379,open
295233,1380,open
295332,1381,open
295432,1382,open
295531,1383,open
295637,1384,open
295736,1385,open
295835,1386,open
295935,1387,open
296034,1388,open
296133,1389,open
296232,1390,open
296331,1391,open
296435,1392,open
296535,1393,open
296634,1394,open
296733,1395,open
296837,1396,open
296937,1397,open
297036,1398,open
297135,1399,open
297241,1400,open
297340,1401,open
297439,1402,open
297548,1403,open
297649,1404,open
297748,1405,open
297854,1406,open
297954,1407,open
298055,1408,open
298155,1409,open
298269,1410,open
298371,1411,open
298471,1412,open
298572,1413,open
298671,1414,open
298775,1415,open
298875,1416,open
298974,1417,open
299074,1418,open
299182,1419,open
299289,1420,open
299388,1421,open
299492,1422,open
299593,1423,open
299693,1424,open
299792,1425,open
299898,1426,open
300016,1427,open
300117,1428,open
300217,1429,open
300321,1430,open
300421,1431,open
300521,1432,open
300627,1433,open
300732,1434,open
300834,1435,open
300934,1436,open
301034,1437,open
301172,1438,open
301272,1439,open
301386,1440,open
301484,1441,open
301583,1442,open
301681,1443,open
301785,1444,open
301885,1445,open
301985,1446,open
302084,1447,open
302183,1448,open
302285,1449,open
302384,1450,open
302482,1451,open
302589,1452,open
302693,1453,open
302794,1454,open
302894,1455,open
303000,1456,open
303100,1457,open
303201,1458,open
303302,1459,open
303405,1460,open
303505,1461,open
303606,1462,open
303706,1463,open
303810,1464,open
303910,1465,open
304017,1466,open
304118,1467,open
304218,1468,open
304318,1469,open
304434,1470,open
304534,1471,open
304643,1472,open
304744,1473,open
304844,1474,open
304949,1475,open
305052,1476,open
305152,1477,open
305253,1478,open
305353,1479,open
305458,1480,open
305549,1481,open
305648,1482,open
305748,1483,open
305848,1484,open
305948,1485,open
306057,1486,open
306164,1487,open
306263,1488,open
306364,1489,open
306468,1490,open
306569,1491,open
306669,1492,open
306776,1493,open
306879,1494,open
306980,1495,open
307081,1496,open
307180,1497,open
307280,1498,open
307379,1499,open
307495,1500,open
307588,1501,open
307689,1502,open
307790,1503,open
307890,1504,open
307992,1505,open
308093,1506,open
308193,1507,open
308301,1508,open
308404,1509,open
308504,1510,open
308603,1511,closed
308710,1512,closed
308808,1513,closed
308910,1514,closed
309009,1515,open
309110,1516,open
309221,1517,open
309321,1518,open
309421,1519,closed
309519,1520,open
309625,1521,open
309726,1522,open
309825,1523,open
309924,1524,open
310023,1525,open
310123,1526,open
310222,1527,open
310322,1528,open
310425,1529,open
310540,1530,open
310640,1531,open
310744,1532,open
310846,1533,open
310945,1534,closed
311052,1535,open
311153,1536,open
311258,1537,open
311359,1538,open
311458,1539,open
311558,1540,open
311659,1541,open
311763,1542,open
311869,1543,open
311969,1544,open
312070,1545,open
312172,1546,open
312273,1547,open
312373,1548,open
312474,1549,open
312582,1550,open
312687,1551,open
312787,1552,open
312888,1553,open
312990,1554,open
313091,1555,closed
313192,1556,open
313298,1557,open
313398,1558,open
313498,1559,open
313608,1560,open
313709,1561,open
313814,1562,open
313918,1563,open
314018,1564,open
314118,1565,open
314219,1566,open
314319,1567,open
314420,1568,open
314519,1569,open
314623,1570,open
314729,1571,open
314831,1572,open
314931,1573,closed
315030,1574,open
315129,1575,open
315235,1576,open
315335,1577,open
315437,1578,open
315551,1579,open
315651,1580,open
315751,1581,open
315851,1582,open
315951,1583,open
316051,1584,open
316150,1585,open
316257,1586,open
316356,1587,open
316454,1588,open
316550,1589,open
316664,1590,open
316763,1591,open
316868,1592,open
316971,1593,open
317071,1594,open
317170,1595,open
317269,1596,open
317368,1597,open
317467,1598,open
317568,1599,open
317674,1600,open
317778,1601,open
317877,1602,open
317976,1603,open
318075,1604,open
318174,1605,open
318278,1606,open
318379,1607,open
318483,1608,open
318584,1609,open
318683,1610,open
318782,1611,open
318882,1612,open
318983,1613,open
319082,1614,open
319188,1615,open
319289,1616,open
319388,1617,open
319488,1618,open
319588,1619,open
319702,1620,open
319809,1621,open
319908,1622,open
320008,1623,open
320111,1624,open
320211,1625,open
320310,1626,open
320409,1627,open
320509,1628,open
320616,1629,open
320715,1630,open
320815,1631,open
320918,1632,closed
321017,1633,open
321116,1634,open
321218,1635,open
321323,1636,open
321430,1637,open
321522,1638,open
321617,1639,open
321723,1640,open
321826,1641,open
321958,1642,open
322057,1643,open
322163,1644,open
322262,1645,open
322361,1646,open
322462,1647,open
322562,1648,open
322661,1649,open
322777,1650,open
322880,1651,open
322980,1652,open
323079,1653,open
323178,1654,open
323278,1655,open
323377,1656,open
323473,1657,open
323569,1658,open
323673,1659,open
323772,1660,open
323872,1661,open
323973,1662,open
324072,1663,open
324173,1664,open
324273,1665,open
324382,1666,open
324481,1667,open
324581,1668,open
324681,1669,open
324785,1670,open
324884,1671,open
324984,1672,open
325092,1673,open
325192,1674,open
325291,1675,open
325390,1676,open
325489,1677,open
325592,1678,closed
325691,1679,closed
325816,1680,open
325918,1681,open
326018,1682,open
326119,1683,open
326219,1684,open
326318,1685,open
326417,1686,open
326521,1687,open
326623,1688,open
326722,1689,open
326824,1690,open
326925,1691,open
327025,1692,open
327124,1693,open
327223,1694,open
327326,1695,open
327431,1696,open
327530,1697,open
327630,1698,open
327731,1699,open
327831,1700,open
327930,1701,open
328037,1702,open
328136,1703,open
328235,1704,open
328335,1705,open
328434,1706,open
328533,1707,open
328634,1708,open
328739,1709,open
328851,1710,open
328950,1711,open
329049,1712,closed
329164,1713,open
329263,1714,open
329385,1715,open
329483,1716,closed
329598,1717,open
329696,1718,open
329794,1719,open
329893,1720,open
329996,1721,open
330096,1722,open
330201,1723,open
330300,1724,open
330402,1725,open
330502,1726,open
330602,1727,open
330701,1728,open
330806,1729,open
330911,1730,open
331011,1731,open
331110,1732,open
331211,1733,open
331310,1734,open
331409,1735,open
331509,1736,open
331614,1737,open
331713,1738,open
331813,1739,open
331928,1740,open
332028,1741,open
332127,1742,open
332227,1743,open
332338,1744,open
332438,1745,open
332543,1746,open
332642,1747,open
332746,1748,open
332846,1749,open
332946,1750,open
333046,1751,open
333153,1752,open
333255,1753,open
333355,1754,open
333453,1755,open
333552,1756,open
333651,1757,open
333750,1758,open
333858,1759,open
333958,1760,open
334058,1761,open
334158,1762,open
334259,1763,open
334359,1764,open
334458,1765,open
334565,1766,open
334665,1767,open
334769,1768,open
334868,1769,open
334980,1770,open
335079,1771,open
335182,1772,open
335291,1773,open
335392,1774,open
335491,1775,open
335596,1776,open
335696,1777,open
335797,1778,open
335897,1779,open
335997,1780,open
336104,1781,open
336205,1782,open
336305,1783,open
336406,1784,open
336506,1785,open
336610,1786,open
336713,1787,open
336819,1788,open
336922,1789,open
337022,1790,open
337123,1791,open
337222,1792,open
337323,1793,open
337423,1794,open
337529,1795,open
337628,1796,open
337728,1797,open
337827,1798,open
337928,1799,open
338037,1800,open
338140,1801,open
338241,1802,open
338340,1803,open
338441,1804,open
338543,1805,open
338643,1806,open
338743,1807,open
338842,1808,open
338948,1809,open
339049,1810,open
339149,1811,open
339248,1812,open
339347,1813,open
339446,1814,open
