timestamp_ms,frame_idx,state
97367,212,open
97467,213,open
97568,214,open
97673,215,open
97776,216,open
97876,217,open
97975,218,open
98076,219,open
98176,220,open
98276,221,open
98390,222,open
98496,223,open
98597,224,open
98701,225,open
98801,226,open
98902,227,open
99002,228,open
99102,229,open
99209,230,open
99309,231,open
99409,232,open
99514,233,open
99615,234,open
99717,235,open
99825,236,open
99929,237,open
100029,238,open
100130,239,open
100244,240,open
100345,241,open
100444,242,open
100551,243,open
100656,244,open
100757,245,open
100857,246,open
100957,247,open
101057,248,open
101160,249,open
101261,250,open
101366,251,open
101471,252,open
101574,253,open
101677,254,open
101781,255,open
101881,256,open
101980,257,open
102087,258,open
102187,259,open
102287,260,open
102387,261,open
102493,262,open
102594,263,open
102701,264,open
102802,265,open
102902,266,open
103003,267,open
103105,268,open
103209,269,open
103325,270,open
103426,271,open
103527,272,open
103628,273,open
103729,274,open
103830,275,open
103933,276,open
104034,277,closed
104141,278,open
104242,279,open
104342,280,open
104443,281,open
104545,282,open
104647,283,open
104748,284,open
104857,285,open
104958,286,open
105059,287,open
105160,288,open
105261,289,open
105352,290,open
105447,291,open
105548,292,open
105648,293,open
105751,294,open
105853,295,open
105954,296,open
106055,297,open
106164,298,open
106265,299,open
106377,300,open
106478,301,open
106584,302,open
106687,303,open
106788,304,open
106901,305,open
107003,306,open
107104,307,open
107205,308,open
107305,309,open
107398,310,open
107498,311,open
107605,312,open
107707,313,open
107807,314,open
107910,315,open
108011,316,open
108112,317,open
108213,318,open
108318,319,open
108423,320,open
108524,321,open
108624,322,open
108725,323,open
108825,324,open
108932,325,open
109033,326,open
109134,327,open
109236,328,open
109336,329,open
109445,330,open
109552,331,open
109653,332,open
109756,333,open
109857,334,open
109958,335,open
110059,336,open
110160,337,open
110261,338,open
110368,339,open
110468,340,open
110572,341,open
110673,342,open
110774,343,open
110873,344,open
110976,345,open
111085,346,open
111185,347,open
111285,348,open
111386,349,open
111487,350,open
111588,351,open
111688,352,open
111795,353,open
111896,354,open
111996,355,open
112097,356,open
112197,357,open
112296,358,open
112388,359,open
112511,360,open
112612,361,open
112712,362,open
112813,363,open
112915,364,open
113015,365,open
113116,366,open
113224,367,open
113323,368,open
113424,369,open
113524,370,open
113627,371,open
113728,372,open
113829,373,open
113964,374,open
114067,375,open
114169,376,open
114272,377,open
114363,378,open
114458,379,open
114559,380,open
114665,381,open
114767,382,open
114867,383,open
114969,384,open
115068,385,open
115168,386,open
115269,387,open
115373,388,open
115474,389,open
115586,390,open
115685,391,open
115786,392,open
115888,393,open
115993,394,open
116094,395,open
116195,396,open
116294,397,open
116392,398,closed
116492,399,open
116594,400,open
116696,401,open
116803,402,open
116902,403,open
117004,404,open
117108,405,open
117209,406,open
117309,407,open
117413,408,open
117519,409,open
117620,410,open
117720,411,open
117821,412,open
117921,413,open
118026,414,open
118126,415,open
118233,416,open
118332,417,open
118433,418,open
118537,419,open
118650,420,open
118751,421,open
118855,422,open
118959,423,open
119058,424,open
119158,425,open
119257,426,open
119349,427,open
119444,428,open
119550,429,open
119654,430,open
119755,431,open
119855,432,open
119958,433,open
120071,434,closed
120171,435,open
120272,436,open
120376,437,open
120477,438,open
120576,439,open
120677,440,open
120776,441,open
120876,442,open
120976,443,open
121080,444,open
121179,445,open
121279,446,open
121370,447,open
121466,448,open
121573,449,open
121690,450,open
121790,451,open
121891,452,open
121991,453,open
122091,454,open
122191,455,open
122291,456,open
122393,457,open
122493,458,open
122594,459,open
122698,460,open
122799,461,open
122899,462,open
123000,463,open
123100,464,open
123210,465,open
123310,466,open
123415,467,open
123516,468,open
123617,469,open
123718,470,open
123825,471,open
123926,472,open
124028,473,open
124129,474,open
124231,475,open
124331,476,open
124432,477,open
124541,478,open
124644,479,open
124755,480,open
124856,481,open
124959,482,open
125060,483,open
125168,484,open
125269,485,open
125368,486,open
125468,487,open
125569,488,open
125669,489,open
125769,490,open
125870,491,open
125976,492,open
126076,493,closed
126188,494,open
126285,495,open
126385,496,open
126489,497,open
126589,498,open
126696,499,open
126797,500,open
126898,501,open
126999,502,open
127098,503,open
127199,504,open
127298,505,open
127402,506,open
127502,507,open
127606,508,open
127706,509,open
127818,510,open
127919,511,open
128026,512,open
128127,513,open
128238,514,open
128341,515,open
128442,516,open
128543,517,open
128644,518,open
128751,519,open
128851,520,open
128952,521,open
129064,522,closed
129163,523,open
129274,524,open
129374,525,open
129475,526,open
129580,527,open
129680,528,open
129781,529,open
129884,530,open
129985,531,open
130085,532,open
130191,533,open
130291,534,open
130390,535,open
130491,536,open
130592,537,open
130694,538,open
130800,539,open
130913,540,open
131014,541,open
131115,542,open
131216,543,open
131316,544,open
131419,545,open
131523,546,open
131624,547,open
131726,548,open
131826,549,open
131927,550,open
132028,551,open
132129,552,open
132237,553,open
132337,554,open
132439,555,open
132543,556,open
132644,557,open
132745,558,open
132846,559,open
132952,560,open
133053,561,open
133154,562,open
133255,563,open
133357,564,open
133459,565,open
133566,566,open
133668,567,open
133769,568,open
133870,569,open
133984,570,open
134085,571,open
134222,572,open
134321,573,open
134424,574,open
134524,575,open
134623,576,open
134723,577,open
134826,578,open
134925,579,open
135030,580,open
135130,581,open
135230,582,open
135328,583,open
135429,584,open
135533,585,open
135633,586,open
135733,587,open
135837,588,open
135938,589,open
136038,590,open
136144,591,open
136243,592,open
136343,593,open
136452,594,open
136553,595,open
136658,596,open
136758,597,open
136859,598,open
136960,599,open
137080,600,open
137180,601,open
137281,602,open
137381,603,open
137482,604,open
137582,605,open
137683,606,open
137784,607,open
137892,608,open
137992,609,open
138092,610,open
138193,611,open
138292,612,open
138388,613,open
138491,614,open
138598,615,open
138699,616,open
138800,617,open
138899,618,open
139000,619,open
139100,620,open
139201,621,open
139304,622,open
139405,623,open
139506,624,open
139606,625,open
139709,626,open
139810,627,open
139914,628,open
140019,629,open
140132,630,open
140232,631,open
140332,632,closed
140436,633,open
140536,634,open
140637,635,open
140745,636,open
140846,637,open
140948,638,open
141048,639,open
141149,640,open
141250,641,open
141350,642,open
141457,643,open
141562,644,open
141666,645,open
141766,646,open
141880,647,open
141979,648,open
142079,649,open
142186,650,open
142286,651,open
142386,652,open
142486,653,open
142587,654,open
142689,655,open
142789,656,open
142892,657,open
142993,658,open
143094,659,open
143208,660,open
143315,661,open
143410,662,open
143516,663,open
143617,664,open
143717,665,open
143818,666,open
143919,667,open
144019,668,open
144119,669,open
144220,670,open
144321,671,open
144415,672,open
144516,673,open
144619,674,open
144722,675,open
144822,676,open
144923,677,open
145029,678,open
145130,679,open
145231,680,open
145330,681,open
145431,682,open
145532,683,open
145637,684,open
145742,685,open
145843,686,open
145943,687,open
146045,688,open
146146,689,open
146258,690,open
146355,691,open
146454,692,open
146554,693,open
146655,694,open
146757,695,open
146862,696,open
146963,697,open
147071,698,open
147172,699,open
147273,700,open
147372,701,open
147474,702,open
147579,703,open
147679,704,open
147789,705,open
147890,706,open
147991,707,closed
148104,708,open
148203,709,open
148304,710,open
148412,711,open
148513,712,open
148615,713,open
148716,714,open
148817,715,open
148921,716,open
149022,717,open
149133,718,open
149234,719,open
149344,720,open
149444,721,open
149545,722,open
149646,723,open
149747,724,open
149854,725,open
149955,726,open
150056,727,open
150157,728,open
150257,729,open
150357,730,open
150458,731,open
150567,732,open
150669,733,open
150770,734,open
150874,735,open
150974,736,open
151075,737,open
151176,738,open
151281,739,open
151388,740,open
151489,741,open
151589,742,open
151689,743,open
151790,744,open
151890,745,open
151997,746,open
152098,747,open
152200,748,open
152300,749,open
152406,750,open
152509,751,open
152616,752,open
152716,753,open
152819,754,open
152920,755,open
153021,756,open
153121,757,open
153222,758,open
153322,759,open
153425,760,open
153526,761,open
153632,762,open
153732,763,open
153833,764,open
153934,765,open
154035,766,open
154141,767,open
154242,768,open
154355,769,open
154456,770,open
154557,771,open
154691,772,open
154801,773,open
154902,774,open
155002,775,open
155102,776,open
155202,777,open
155303,778,open
155404,779,open
155524,780,open
155627,781,open
155730,782,open
155833,783,open
155933,784,open
156034,785,open
156134,786,open
156238,787,open
156338,788,open
156439,789,open
156542,790,open
156647,791,open
156748,792,open
156848,793,open
156955,794,open
157059,795,open
157160,796,open
157261,797,open
157356,798,closed
157451,799,open
157553,800,open
157658,801,open
157762,802,open
157863,803,open
157963,804,open
158064,805,open
158164,806,open
158263,807,open
158369,808,open
158472,809,open
158588,810,open
158688,811,open
158789,812,open
158893,813,open
158997,814,open
159100,815,open
159200,816,open
159298,817,open
159389,818,open
159489,819,open
159591,820,open
159698,821,open
159799,822,open
159898,823,open
159999,824,open
160103,825,open
160205,826,open
160304,827,open
160415,828,open
160516,829,open
160615,830,open
160716,831,open
160816,832,open
160917,833,open
161018,834,open
161121,835,open
161222,836,open
161322,837,open
161421,838,open
161525,839,open
161641,840,open
161748,841,open
161848,842,open
161950,843,open
162049,844,open
162150,845,open
162252,846,open
162351,847,open
162451,848,open
162558,849,open
162661,850,open
162761,851,open
162860,852,open
162962,853,open
163062,854,open
163161,855,open
163263,856,open
163368,857,open
163469,858,open
163570,859,open
163670,860,open
163771,861,open
163872,862,open
163979,863,open
164079,864,open
164180,865,open
164281,866,open
164385,867,open
164486,868,open
164590,869,open
164712,870,open
164813,871,open
164916,872,open
165017,873,open
165117,874,open
165219,875,open
165319,876,open
165421,877,open
165521,878,open
165622,879,open
165723,880,open
165824,881,open
165923,882,open
166024,883,open
166130,884,open
166235,885,open
166337,886,open
166442,887,open
166543,888,open
166643,889,open
166746,890,open
166853,891,open
166953,892,open
167054,893,open
167155,894,open
167256,895,open
167357,896,open
167463,897,open
167568,898,open
167672,899,open
167787,900,open
167889,901,open
167989,902,open
168090,903,open
168201,904,open
168304,905,open
168408,906,open
168510,907,open
168610,908,open
168715,909,open
168816,910,open
168923,911,open
169023,912,open
169124,913,open
169226,914,open
169328,915,open
169431,916,open
169532,917,open
169640,918,open
169740,919,open
169842,920,open
169943,921,open
170044,922,open
170143,923,open
170244,924,open
170350,925,open
170451,926,open
170552,927,open
170653,928,open
170754,929,open
170868,930,open
170978,931,open
171079,932,open
171180,933,open
171282,934,open
171376,935,open
171477,936,open
171577,937,open
171685,938,open
171786,939,open
171887,940,open
171989,941,open
172089,942,open
172190,943,open
172290,944,open
172396,945,open
172503,946,open
172603,947,open
172704,948,open
172805,949,open
172906,950,open
173007,951,open
173113,952,open
173214,953,open
173312,954,open
173404,955,open
173513,956,open
173614,957,open
173715,958,open
173822,959,open
173936,960,open
174037,961,open
174139,962,open
174240,963,open
174345,964,open
174451,965,open
174552,966,open
174652,967,open
174752,968,open
174853,969,open
174953,970,open
175052,971,open
175184,972,open
175286,973,open
175387,974,open
175491,975,open
175591,976,open
175691,977,open
175790,978,open
175890,979,open
175996,980,open
176096,981,open
176196,982,open
176294,983,open
176393,984,open
176495,985,open
176599,986,open
176705,987,open
176806,988,open
176909,989,open
177023,990,open
177124,991,open
177225,992,open
177329,993,open
177430,994,open
177530,995,open
177631,996,open
177737,997,open
177838,998,open
177939,999,open
178039,1000,open
178145,1001,open
178245,1002,open
178339,1003,open
178432,1004,open
178535,1005,open
178634,1006,open
178734,1007,open
178839,1008,open
178939,1009,open
179039,1010,open
179138,1011,open
179238,1012,open
179344,1013,open
179453,1014,open
179552,1015,closed
179656,1016,closed
179767,1017,closed
179865,1018,closed
179965,1019,closed
180078,1020,closed
180182,1021,open
180288,1022,open
180380,1023,open
180480,1024,open
180582,1025,open
180682,1026,open
180783,1027,open
180891,1028,open
180990,1029,open
181091,1030,open
181192,1031,open
181291,1032,open
181389,1033,open
181490,1034,open
181599,1035,open
181700,1036,open
181801,1037,open
181902,1038,open
182002,1039,open
182103,1040,open
182204,1041,closed
182308,1042,open
182410,1043,open
182510,1044,open
182609,1045,open
182712,1046,open
182811,1047,open
182913,1048,open
183017,1049,open
183129,1050,open
183229,1051,open
183331,1052,open
183432,1053,open
183533,1054,open
183639,1055,open
183739,1056,open
183840,1057,open
183944,1058,open
184045,1059,closed
184145,1060,closed
184244,1061,open
184344,1062,open
184450,1063,open
184554,1064,open
184658,1065,open
184758,1066,open
184858,1067,open
184958,1068,open
185059,1069,open
185165,1070,open
185266,1071,open
185358,1072,open
185454,1073,open
185554,1074,open
185654,1075,open
185755,1076,open
185873,1077,open
185972,1078,open
186077,1079,open
186190,1080,open
186290,1081,open
186389,1082,open
186493,1083,open
186594,1084,open
186695,1085,open
186795,1086,open
186896,1087,open
186998,1088,open
187099,1089,open
187202,1090,open
187301,1091,open
187393,1092,open
187493,1093,open
187595,1094,open
187699,1095,open
187803,1096,open
187909,1097,open
188009,1098,open
188110,1099,open
188211,1100,open
188312,1101,open
188412,1102,open
188515,1103,open
188623,1104,open
188728,1105,open
188829,1106,open
188929,1107,open
189030,1108,open
189131,1109,open
189248,1110,open
189348,1111,open
189453,1112,open
189554,1113,open
189656,1114,open
189757,1115,open
189858,1116,open
189959,1117,open
190066,1118,closed
190166,1119,open
190265,1120,open
190365,1121,open
190465,1122,open
190569,1123,open
190673,1124,open
190779,1125,open
190879,1126,open
190980,1127,open
191081,1128,open
191182,1129,open
191281,1130,open
191387,1131,open
191493,1132,open
191594,1133,closed
191710,1134,open
191807,1135,open
191908,1136,open
192008,1137,open
192117,1138,open
192219,1139,open
192330,1140,open
192430,1141,open
192529,1142,open
192629,1143,open
192728,1144,open
192837,1145,open
192937,1146,open
193036,1147,open
193138,1148,open
193237,1149,open
193337,1150,open
193437,1151,open
193543,1152,open
193647,1153,open
193746,1154,open
193847,1155,open
193947,1156,open
194047,1157,open
194148,1158,open
194249,1159,open
194354,1160,open
194455,1161,open
194556,1162,open
194678,1163,open
194793,1164,open
194894,1165,open
194998,1166,open
195099,1167,open
195199,1168,open
195299,1169,open
195407,1170,open
195511,1171,open
195641,1172,open
195745,1173,open
195845,1174,open
195945,1175,open
196044,1176,open
196143,1177,open
196243,1178,open
196341,1179,open
196446,1180,open
196546,1181,open
196647,1182,open
196746,1183,open
196846,1184,open
196947,1185,open
197047,1186,open
197147,1187,open
197254,1188,open
197352,1189,open
197457,1190,open
197556,1191,open
197658,1192,open
197758,1193,open
197859,1194,open
197962,1195,open
198061,1196,open
198161,1197,open
198262,1198,open
198362,1199,open
198470,1200,open
198579,1201,open
198679,1202,open
198780,1203,open
198881,1204,open
198980,1205,open
199080,1206,open
199179,1207,open
199281,1208,open
199393,1209,closed
199508,1210,open
199608,1211,open
199709,1212,open
199808,1213,open
199908,1214,open
200008,1215,open
200125,1216,open
200223,1217,closed
200318,1218,closed
200408,1219,open
200512,1220,open
200613,1221,open
200721,1222,open
200823,1223,open
200922,1224,open
201022,1225,open
201121,1226,open
201221,1227,open
201320,1228,open
201428,1229,open
201535,1230,open
201639,1231,open
201740,1232,open
201841,1233,open
201942,1234,open
202043,1235,open
202150,1236,open
202251,1237,open
202353,1238,open
202447,1239,open
202548,1240,open
202649,1241,open
202751,1242,open
202859,1243,open
202959,1244,open
203059,1245,open
203159,1246,open
203259,1247,open
203358,1248,open
203460,1249,open
203566,1250,open
203666,1251,open
203765,1252,open
203866,1253,open
203966,1254,open
204066,1255,open
204165,1256,open
204271,1257,open
204371,1258,open
204471,1259,open
204585,1260,open
204684,1261,open
204785,1262,open
204891,1263,open
204994,1264,open
205095,1265,open
205196,1266,open
205296,1267,open
205393,1268,open
205494,1269,open
205602,1270,open
205704,1271,open
205805,1272,open
205908,1273,open
206008,1274,open
206111,1275,open
206212,1276,open
206311,1277,open
206413,1278,open
206518,1279,open
206619,1280,open
206720,1281,open
206820,1282,open
206922,1283,open
207028,1284,open
207129,1285,open
207229,1286,open
207329,1287,open
207429,1288,open
207530,1289,open
207652,1290,open
207753,1291,open
207860,1292,open
207957,1293,open
208057,1294,open
208158,1295,open
208259,1296,open
208364,1297,open
208466,1298,open
208566,1299,closed
208666,1300,open
208770,1301,open
208875,1302,closed
208989,1303,open
209091,1304,open
209193,1305,open
209294,1306,open
209392,1307,open
209496,1308,open
209598,1309,open
209699,1310,open
209806,1311,open
209906,1312,open
210008,1313,open
210109,1314,open
210209,1315,closed
210317,1316,open
210419,1317,open
210519,1318,open
210622,1319,open
210732,1320,open
210833,1321,open
210934,1322,open
211038,1323,open
211144,1324,open
211245,1325,open
211345,1326,open
211446,1327,open
211547,1328,open
211647,1329,open
211748,1330,closed
211867,1331,open
211966,1332,open
212067,1333,open
212172,1334,open
212279,1335,open
212385,1336,open
212494,1337,open
212595,1338,open
212696,1339,open
212797,1340,open
212898,1341,open
212999,1342,open
213100,1343,open
213207,1344,open
213307,1345,open
213409,1346,open
213511,1347,open
213616,1348,closed
213728,1349,open
213837,1350,open
213937,1351,open
214042,1352,open
214143,1353,open
214244,1354,open
214343,1355,open
214449,1356,open
214550,1357,open
214652,1358,open
214755,1359,open
214856,1360,open
214957,1361,open
215057,1362,open
215158,1363,open
215262,1364,open
215357,1365,open
215452,1366,open
215551,1367,open
215651,1368,open
215750,1369,open
215885,1370,open
215991,1371,open
216090,1372,open
216191,1373,open
216289,1374,open
216387,1375,open
216486,1376,open
216586,1377,open
216694,1378,open
216793,1379,open
216905,1380,open
217005,1381,open
217105,1382,open
217205,1383,open
217308,1384,open
217401,1385,open
217499,1386,open
217600,1387,open
217702,1388,open
217805,1389,open
217906,1390,open
218006,1391,open
218112,1392,open
218213,1393,open
218312,1394,open
218415,1395,closed
218519,1396,open
218618,1397,open
218718,1398,open
218825,1399,open
218924,1400,open
219025,1401,open
219125,1402,open
219226,1403,open
219326,1404,open
219433,1405,open
219532,1406,open
219633,1407,open
219734,1408,open
219833,1409,open
219945,1410,open
220052,1411,open
220158,1412,open
220258,1413,open
220358,1414,open
220463,1415,open
220563,1416,open
220664,1417,open
220766,1418,closed
220872,1419,open
220973,1420,open
221073,1421,open
221173,1422,open
221272,1423,open
221372,1424,open
221476,1425,open
221585,1426,open
221686,1427,open
221787,1428,open
221887,1429,open
221988,1430,open
222089,1431,open
222190,1432,open
222296,1433,open
222388,1434,open
222490,1435,open
222591,1436,open
222692,1437,open
222791,1438,open
222895,1439,closed
223018,1440,open
223112,1441,open
223212,1442,open
223311,1443,open
223415,1444,open
223514,1445,open
223621,1446,open
223721,1447,open
223821,1448,open
223921,1449,open
224021,1450,open
224121,1451,open
224220,1452,open
224316,1453,open
224414,1454,open
224516,1455,closed
224628,1456,open
224725,1457,open
224827,1458,open
224931,1459,open
225038,1460,open
225138,1461,open
225238,1462,open
225338,1463,open
225440,1464,open
225540,1465,open
225653,1466,open
225753,1467,open
225854,1468,open
225955,1469,open
226069,1470,open
226173,1471,open
226274,1472,open
226383,1473,open
226484,1474,open
226586,1475,open
226687,1476,open
226790,1477,open
226892,1478,open
226998,1479,open
227105,1480,open
227207,1481,open
227309,1482,open
227413,1483,open
227517,1484,open
227619,1485,open
227721,1486,open
227829,1487,open
227931,1488,open
228035,1489,open
228139,1490,open
228240,1491,open
228341,1492,open
228453,1493,open
228557,1494,open
228660,1495,open
228761,1496,open
228863,1497,open
228965,1498,open
229066,1499,open
229183,1500,open
229284,1501,open
229381,1502,closed
229481,1503,open
229581,1504,open
229682,1505,open
229782,1506,open
229883,1507,open
229990,1508,open
230090,1509,open
230191,1510,open
230289,1511,open
230381,1512,open
230479,1513,open
230584,1514,open
230685,1515,open
230787,1516,open
230886,1517,open
230987,1518,open
231088,1519,open
231189,1520,open
231290,1521,open
231391,1522,open
231493,1523,open
231598,1524,open
231699,1525,open
231799,1526,open
231900,1527,open
232000,1528,open
232103,1529,open
232219,1530,open
232320,1531,open
232412,1532,open
232513,1533,open
232614,1534,open
232722,1535,open
232823,1536,open
232922,1537,open
233024,1538,open
233127,1539,open
233226,1540,open
233326,1541,open
233436,1542,open
233536,1543,open
233635,1544,open
233738,1545,open
233837,1546,open
233940,1547,open
234039,1548,open
234145,1549,open
234244,1550,open
234344,1551,open
234444,1552,open
234549,1553,open
234648,1554,open
234748,1555,open
234854,1556,open
234955,1557,open
235054,1558,open
235154,1559,open
235266,1560,open
235370,1561,open
235474,1562,open
235573,1563,open
235673,1564,open
235775,1565,open
235875,1566,open
235974,1567,open
236113,1568,open
236215,1569,open
236313,1570,open
236413,1571,open
236514,1572,open
236614,1573,open
236713,1574,open
236821,1575,open
236923,1576,open
237023,1577,open
237122,1578,open
237222,1579,open
237317,1580,open
237409,1581,open
237520,1582,open
237621,1583,open
237722,1584,open
237821,1585,open
237921,1586,open
238022,1587,open
238122,1588,open
238229,1589,open
238342,1590,open
238445,1591,open
238545,1592,open
238645,1593,open
238746,1594,open
238846,1595,open
238953,1596,open
239053,1597,open
239166,1598,open
239265,1599,open
239357,1600,open
239454,1601,open
239558,1602,open
239663,1603,open
239764,1604,open
239870,1605,open
239970,1606,open
240071,1607,open
240170,1608,open
240270,1609,open
240375,1610,open
240474,1611,open
240575,1612,closed
240689,1613,open
240787,1614,open
240886,1615,open
240993,1616,open
241096,1617,open
241196,1618,open
241294,1619,open
241397,1620,open
241500,1621,open
241601,1622,open
241705,1623,open
241804,1624,open
241903,1625,open
242003,1626,open
242103,1627,open
242205,1628,open
242304,1629,open
242413,1630,open
242512,1631,open
242616,1632,open
242715,1633,open
242816,1634,open
242916,1635,open
243019,1636,open
243119,1637,open
243225,1638,open
243325,1639,open
243426,1640,open
243526,1641,open
243625,1642,open
243726,1643,open
243825,1644,open
243930,1645,open
244030,1646,open
244129,1647,open
244229,1648,open
244325,1649,open
244430,1650,open
244537,1651,open
244637,1652,closed
244736,1653,open
244838,1654,open
244938,1655,open
245037,1656,open
245143,1657,open
245243,1658,open
245348,1659,open
245447,1660,open
245547,1661,open
245650,1662,open
245749,1663,open
245848,1664,open
245949,1665,open
246052,1666,open
246160,1667,open
246260,1668,open
246351,1669,open
246446,1670,open
246546,1671,open
246645,1672,open
246751,1673,open
246856,1674,open
246956,1675,open
247056,1676,open
247157,1677,open
247257,1678,open
247356,1679,open
247473,1680,open
247572,1681,open
247674,1682,open
247774,1683,open
247875,1684,open
247975,1685,open
248076,1686,open
248176,1687,open
248285,1688,open
248387,1689,closed
248487,1690,open
248587,1691,open
248688,1692,open
248788,1693,open
248888,1694,open
248989,1695,open
249097,1696,open
249196,1697,open
249297,1698,open
249394,1699,open
249494,1700,open
249595,1701,open
249700,1702,open
249802,1703,open
249911,1704,open
250012,1705,open
250112,1706,open
250213,1707,open
250318,1708,open
250419,1709,open
250529,1710,open
250629,1711,open
250733,1712,open
250836,1713,open
250936,1714,open
251042,1715,open
251142,1716,open
251242,1717,open
251336,1718,open
251430,1719,open
251530,1720,open
251631,1721,open
251730,1722,open
251837,1723,open
251937,1724,open
252036,1725,open
252140,1726,open
252239,1727,open
252339,1728,open
252438,1729,open
252545,1730,open
252646,1731,open
252745,1732,open
252847,1733,open
252946,1734,open
253047,1735,open
253146,1736,open
253252,1737,open
253344,1738,open
253438,1739,open
253546,1740,open
253646,1741,open
253753,1742,open
253853,1743,open
253960,1744,open
254061,1745,open
254162,1746,open
254262,1747,open
254363,1748,open
254466,1749,open
254567,1750,open
254674,1751,open
254775,1752,open
254876,1753,open
254977,1754,open
255079,1755,open
255180,1756,open
255280,1757,open
255390,1758,open
255491,1759,open
255594,1760,open
255694,1761,open
255795,1762,open
255897,1763,open
255998,1764,open
256106,1765,open
256207,1766,open
256307,1767,open
256408,1768,open
256509,1769,open
256624,1770,open
256734,1771,open
256864,1772,open
256965,1773,open
257068,1774,open
257168,1775,open
257268,1776,open
257367,1777,open
257476,1778,open
257579,1779,open
257679,1780,open
257779,1781,open
257879,1782,open
257979,1783,open
258079,1784,open
258179,1785,open
258285,1786,open
258386,1787,open
258485,1788,open
258589,1789,open
258690,1790,open
258792,1791,open
258897,1792,open
258999,1793,open
259101,1794,open
259201,1795,open
259301,1796,open
259397,1797,open
259502,1798,open
259603,1799,open
259718,1800,open
259819,1801,open
259920,1802,open
260021,1803,open
260124,1804,open
260231,1805,open
260331,1806,open
260435,1807,open
260537,1808,open
260637,1809,open
260738,1810,open
260839,1811,open
260946,1812,open
261047,1813,open
261147,1814,open
