timestamp_ms,frame_idx,state
572044,4388,open
572128,4389,open
572213,4390,open
572298,4391,open
572382,4392,open
572467,4393,open
572555,4394,open
572640,4395,open
572725,4396,open
572810,4397,open
572895,4398,open
572980,4399,open
573064,4400,open
573148,4401,open
573234,4402,open
573322,4403,open
573406,4404,open
573491,4405,open
573576,4406,open
573662,4407,open
573746,4408,open
573831,4409,open
573931,4410,open
574022,4411,open
574113,4412,open
574204,4413,open
574300,4414,open
574391,4415,open
574491,4416,open
574582,4417,open
574675,4418,open
574767,4419,open
574858,4420,open
574951,4421,open
575045,4422,open
575136,4423,open
575234,4424,open
575325,4425,open
575416,4426,open
575507,4427,open
575598,4428,open
575698,4429,open
575789,4430,open
575886,4431,open
575978,4432,open
576068,4433,closed
576171,4434,open
576260,4435,open
576350,4436,open
576444,4437,open
576542,4438,open
576636,4439,open
576745,4440,open
576836,4441,open
576927,4442,open
577020,4443,open
577118,4444,closed
577221,4445,open
577310,4446,open
577401,4447,open
577497,4448,open
577588,4449,open
577691,4450,open
577801,4451,open
577892,4452,open
577985,4453,open
578080,4454,open
578170,4455,open
578261,4456,open
578351,4457,open
578441,4458,open
578538,4459,open
578628,4460,open
578718,4461,open
578811,4462,open
578905,4463,open
578995,4464,open
579085,4465,open
579182,4466,open
579272,4467,open
579362,4468,open
579452,4469,open
579563,4470,open
579656,4471,open
579746,4472,open
579840,4473,open
579936,4474,open
580027,4475,open
580120,4476,open
580211,4477,open
580305,4478,closed
580408,4479,open
580504,4480,open
580610,4481,open
580701,4482,open
580793,4483,open
580882,4484,open
580976,4485,open
581072,4486,closed
581164,4487,open
581265,4488,open
581357,4489,open
581447,4490,open
581538,4491,open
581629,4492,open
581726,4493,open
581817,4494,open
581908,4495,open
582008,4496,open
582099,4497,open
582190,4498,open
582281,4499,open
582392,4500,open
582484,4501,open
582576,4502,open
582667,4503,open
582760,4504,open
582852,4505,closed
582961,4506,open
583048,4507,open
583156,4508,open
583280,4509,open
583370,4510,open
583460,4511,open
583557,4512,open
583649,4513,open
583739,4514,open
583838,4515,open
583928,4516,closed
584017,4517,closed
584107,4518,squint
584213,4519,squint
584301,4520,open
584390,4521,open
584492,4522,open
584583,4523,open
584676,4524,open
584766,4525,open
584863,4526,open
584954,4527,open
585056,4528,open
585147,4529,open
585251,4530,open
585343,4531,open
585440,4532,open
585531,4533,open
585624,4534,open
585715,4535,open
585806,4536,open
585897,4537,open
585988,4538,open
586079,4539,open
586176,4540,open
586267,4541,open
586368,4542,open
586459,4543,open
586550,4544,open
586641,4545,open
586732,4546,open
586822,4547,open
586919,4548,open
587011,4549,open
587101,4550,open
587192,4551,open
797284,6773,closed
797374,6774,closed
797483,6775,squint
797574,6776,squint
797665,6777,squint
797755,6778,squint
797846,6779,squint
797952,6780,squint
798043,6781,squint
798141,6782,squint
798232,6783,squint
798323,6784,squint
798414,6785,squint
798506,6786,squint
798597,6787,squint
798704,6788,squint
798791,6789,squint
798889,6790,squint
798988,6791,squint
799081,6792,squint
799172,6793,squint
799263,6794,squint
799354,6795,squint
799447,6796,squint
799544,6797,squint
799635,6798,squint
799726,6799,squint
799817,6800,squint
799908,6801,squint
800008,6802,squint
800099,6803,squint
800196,6804,squint
800287,6805,squint
800378,6806,squint
800469,6807,squint
800560,6808,squint
800651,6809,squint
800765,6810,squint
800860,6811,squint
800948,6812,squint
801035,6813,squint
801123,6814,squint
801217,6815,squint
801301,6816,squint
801388,6817,squint
801479,6818,squint
801570,6819,squint
801666,6820,squint
801753,6821,squint
801847,6822,squint
801932,6823,squint
802017,6824,squint
802101,6825,squint
802188,6826,squint
802276,6827,squint
802364,6828,squint
802450,6829,squint
802545,6830,squint
802631,6831,squint
802719,6832,squint
802806,6833,squint
802891,6834,squint
802977,6835,squint
803063,6836,squint
803149,6837,squint
803235,6838,squint
803321,6839,squint
803428,6840,squint
803515,6841,squint
803613,6842,squint
803704,6843,squint
803802,6844,squint
803893,6845,squint
803986,6846,squint
804089,6847,squint
804178,6848,squint
804269,6849,squint
804365,6850,squint
804456,6851,squint
804555,6852,squint
804645,6853,squint
804736,6854,squint
804827,6855,squint
804918,6856,squint
805008,6857,squint
805105,6858,squint
805197,6859,squint
805289,6860,squint
805380,6861,squint
805471,6862,squint
805574,6863,squint
805668,6864,squint
805759,6865,squint
805850,6866,squint
805941,6867,squint
806032,6868,squint
806123,6869,squint
806244,6870,squint
806330,6871,squint
806421,6872,squint
806514,6873,squint
806606,6874,squint
806697,6875,squint
806788,6876,squint
806880,6877,squint
806977,6878,squint
807068,6879,squint
807167,6880,squint
807259,6881,squint
807350,6882,squint
807441,6883,squint
807535,6884,squint
807633,6885,squint
807726,6886,squint
807817,6887,squint
807908,6888,squint
808008,6889,squint
808099,6890,squint
808190,6891,squint
808287,6892,squint
808378,6893,squint
808471,6894,squint
808575,6895,squint
808664,6896,squint
808755,6897,squint
808846,6898,squint
808946,6899,squint
809056,6900,squint
809148,6901,squint
809241,6902,squint
809363,6903,squint
809454,6904,squint
809551,6905,squint
809642,6906,squint
809744,6907,squint
809832,6908,squint
809922,6909,squint
810015,6910,squint
810105,6911,squint
810209,6912,squint
810299,6913,squint
810389,6914,squint
810479,6915,squint
810569,6916,squint
810659,6917,squint
810750,6918,squint
810842,6919,squint
810939,6920,squint
811030,6921,squint
811129,6922,squint
811220,6923,squint
811312,6924,squint
811403,6925,squint
811499,6926,squint
811590,6927,squint
811684,6928,squint
811774,6929,squint
811885,6930,squint
811979,6931,squint
812070,6932,squint
812178,6933,squint
812266,6934,squint
812357,6935,squint
812447,6936,squint
812538,6937,squint
812629,6938,squint
812719,6939,squint
812813,6940,squint
812904,6941,squint
812995,6942,squint
813094,6943,squint
813185,6944,squint
813276,6945,squint
813367,6946,squint
813457,6947,squint
813554,6948,squint
813645,6949,squint
813735,6950,squint
813832,6951,squint
813922,6952,squint
814014,6953,squint
814104,6954,squint
814209,6955,squint
814300,6956,squint
814391,6957,squint
814482,6958,squint
814572,6959,squint
814679,6960,squint
814776,6961,squint
814866,6962,squint
814957,6963,squint
815049,6964,squint
815140,6965,open
815231,6966,open
815323,6967,open
815415,6968,open
815513,6969,open
815604,6970,open
815695,6971,open
815794,6972,open
815885,6973,open
815976,6974,open
816067,6975,open
816158,6976,squint
816254,6977,squint
816357,6978,squint
816446,6979,squint
816540,6980,squint
816631,6981,squint
816729,6982,open
816825,6983,open
816915,6984,open
817005,6985,open
817095,6986,open
817185,6987,open
817276,6988,open
817367,6989,open
817490,6990,open
817580,6991,open
817671,6992,open
817761,6993,open
817855,6994,open
817946,6995,squint
818044,6996,squint
818146,6997,squint
818235,6998,squint
818326,6999,squint
818417,7000,squint
818516,7001,open
818607,7002,open
818704,7003,open
818795,7004,open
818887,7005,open
818978,7006,open
819069,7007,open
819160,7008,open
819251,7009,open
819360,7010,open
819451,7011,open
819545,7012,open
819637,7013,open
819731,7014,open
819822,7015,open
819913,7016,open
820010,7017,open
820109,7018,open
820200,7019,open
820308,7020,open
820399,7021,open
820490,7022,open
820588,7023,open
820679,7024,open
820770,7025,open
820861,7026,open
820952,7027,open
821043,7028,open
821142,7029,open
821233,7030,open
821330,7031,open
821421,7032,open
821512,7033,open
821607,7034,open
821700,7035,open
821794,7036,open
821900,7037,open
821991,7038,open
822082,7039,open
822173,7040,open
822264,7041,open
822355,7042,open
822461,7043,squint
822557,7044,squint
822652,7045,squint
822743,7046,squint
822843,7047,squint
822946,7048,squint
823036,7049,squint
823144,7050,squint
823234,7051,squint
823325,7052,squint
823416,7053,squint
823507,7054,squint
823597,7055,squint
823690,7056,squint
823780,7057,squint
823874,7058,squint
823964,7059,squint
824055,7060,squint
824145,7061,squint
824245,7062,squint
824336,7063,squint
824426,7064,squint
824524,7065,squint
824615,7066,squint
824706,7067,squint
824797,7068,squint
824888,7069,squint
824978,7070,squint
825068,7071,squint
825173,7072,squint
825264,7073,squint
825370,7074,squint
825456,7075,squint
825546,7076,closed
825636,7077,open
825727,7078,open
825825,7079,squint
825931,7080,squint
826036,7081,squint
826124,7082,squint
826214,7083,squint
826304,7084,squint
826419,7085,squint
826509,7086,squint
826599,7087,squint
826689,7088,squint
826779,7089,squint
826869,7090,squint
826959,7091,squint
827049,7092,squint
827158,7093,squint
827244,7094,squint
1157284,10638,open
1157375,10639,open
1157470,10640,open
1157562,10641,open
1157654,10642,open
1157744,10643,open
1157834,10644,open
1157925,10645,open
1158017,10646,open
1158108,10647,open
1158205,10648,open
1158304,10649,open
1158408,10650,open
1158501,10651,open
1158602,10652,open
1158693,10653,open
1158792,10654,open
1158883,10655,open
1158974,10656,open
1159065,10657,open
1159156,10658,open
1159247,10659,open
1159338,10660,open
1159430,10661,open
1159522,10662,open
1159619,10663,open
1159719,10664,open
1159810,10665,open
1159901,10666,open
1159992,10667,open
1160084,10668,open
1160174,10669,open
1160271,10670,open
1160362,10671,open
1160453,10672,open
1160544,10673,open
1160635,10674,open
1160734,10675,open
1160825,10676,open
1160919,10677,open
1161010,10678,open
1161101,10679,open
1161207,10680,open
1161299,10681,open
1161388,10682,open
1161476,10683,open
1161564,10684,open
1161661,10685,open
1161749,10686,open
1161837,10687,open
1161926,10688,open
1162012,10689,open
1162098,10690,open
1162192,10691,open
1162278,10692,open
1162365,10693,open
1162452,10694,open
1162538,10695,open
1162624,10696,open
1162713,10697,open
1162799,10698,open
1162886,10699,open
1162972,10700,open
1163058,10701,open
1163143,10702,open
1163228,10703,open
1163322,10704,open
1163408,10705,open
1163493,10706,open
1163583,10707,open
1163671,10708,open
1163757,10709,open
1163858,10710,open
1163951,10711,open
1164037,10712,open
1164123,10713,open
1164209,10714,open
1164296,10715,open
1164383,10716,open
1164469,10717,open
1164556,10718,open
1164644,10719,open
1164730,10720,open
1164816,10721,open
1164902,10722,open
1164988,10723,open
1165091,10724,open
1165176,10725,open
1165262,10726,open
1165347,10727,open
1165431,10728,open
1165516,10729,open
1165600,10730,open
1165685,10731,open
1165776,10732,open
1165862,10733,open
1165946,10734,open
1166029,10735,open
1166113,10736,open
1166197,10737,open
1166284,10738,open
1166371,10739,open
1166478,10740,open
1166578,10741,open
1166669,10742,open
1166760,10743,open
1166851,10744,open
1166944,10745,open
1167035,10746,open
1167126,10747,open
1167217,10748,open
1167308,10749,open
1167405,10750,open
1167497,10751,open
1167588,10752,open
1167679,10753,open
1167770,10754,open
1167862,10755,open
1167965,10756,open
1168062,10757,open
1168153,10758,open
1168244,10759,open
1168335,10760,open
1168456,10761,open
1168547,10762,open
1168638,10763,open
1168736,10764,open
1168828,10765,open
1168919,10766,open
1169017,10767,open
1169108,10768,open
1169200,10769,open
1169310,10770,open
1169402,10771,open
1169490,10772,open
1169574,10773,open
1169659,10774,open
1169744,10775,open
1169830,10776,open
1169918,10777,open
1170011,10778,open
1170096,10779,open
1170181,10780,open
1170268,10781,open
1170353,10782,open
1170438,10783,closed
1170523,10784,open
1170608,10785,open
1170693,10786,open
1170778,10787,open
1170863,10788,open
1170948,10789,open
1171041,10790,open
1171136,10791,open
1171224,10792,open
1171312,10793,open
1171397,10794,open
1171482,10795,open
1171567,10796,open
1171652,10797,open
1171737,10798,open
1171822,10799,open
1171924,10800,open
1172015,10801,open
1172106,10802,open
1172197,10803,open
1172292,10804,open
1172384,10805,open
1172485,10806,open
1172578,10807,open
1172673,10808,open
1172764,10809,open
1172863,10810,open
1172954,10811,open
1173045,10812,open
1173142,10813,open
1173233,10814,open
1173324,10815,open
1173415,10816,open
1173506,10817,open
1173597,10818,open
1173688,10819,open
1173780,10820,open
1173887,10821,open
1173978,10822,open
1174069,10823,open
1174160,10824,open
1174250,10825,open
1174340,10826,open
1174431,10827,open
1174529,10828,open
1174620,10829,open
1174730,10830,open
1174821,10831,open
1174908,10832,open
1174996,10833,open
1175083,10834,open
1175169,10835,open
1175255,10836,open
1175341,10837,open
1175427,10838,open
1175513,10839,open
1175603,10840,open
1175690,10841,open
1175786,10842,open
1175874,10843,open
1176072,10844,open
1176158,10845,open
1176244,10846,open
1176330,10847,open
1176420,10848,open
1176506,10849,open
1176592,10850,open
1176678,10851,open
1176769,10852,open
1176854,10853,open
1176947,10854,open
1177033,10855,open
1177118,10856,open
1177204,10857,open
1177290,10858,open
1177376,10859,open
1177480,10860,open
1177577,10861,open
1177669,10862,open
1177760,10863,open
1177851,10864,open
1177942,10865,open
1178033,10866,open
1178124,10867,open
1178216,10868,open
1178324,10869,open
1178416,10870,open
1178509,10871,open
1178600,10872,open
1178691,10873,open
1178783,10874,open
1178877,10875,open
1178974,10876,open
1179065,10877,open
1179164,10878,open
1179255,10879,open
1179346,10880,open
1179437,10881,open
1179528,10882,open
1179627,10883,open
1179718,10884,open
1179809,10885,open
1179900,10886,open
1179991,10887,open
1180091,10888,open
1180182,10889,closed
1180293,10890,open
1180387,10891,open
1180481,10892,open
1180572,10893,open
1180665,10894,open
1180757,10895,open
1180848,10896,open
1180945,10897,open
1181036,10898,open
1181127,10899,open
1181218,10900,open
1181321,10901,open
1181415,10902,open
1181507,10903,open
1181600,10904,open
1181695,10905,open
1181787,10906,open
1181880,10907,open
1181971,10908,open
1182062,10909,open
1182153,10910,open
1182257,10911,open
1182348,10912,open
1182439,10913,open
1182531,10914,open
1182622,10915,open
1182714,10916,open
1182808,10917,open
1182905,10918,open
1182996,10919,open
1183105,10920,open
1183197,10921,open
1183290,10922,open
1183381,10923,open
1183474,10924,open
1183572,10925,open
1183664,10926,open
1183758,10927,open
1183849,10928,open
1183949,10929,open
1184040,10930,open
1184132,10931,open
1184223,10932,open
1184321,10933,open
1184413,10934,open
1184508,10935,open
1184600,10936,open
1184691,10937,open
1184782,10938,open
1184875,10939,open
1184983,10940,open
1185074,10941,open
1185165,10942,open
1185256,10943,open
1185347,10944,open
1185439,10945,open
1185530,10946,open
1185627,10947,open
1185718,10948,open
1185809,10949,open
1185918,10950,open
1186009,10951,open
1186096,10952,open
1186183,10953,open
1186274,10954,open
1186361,10955,open
1186448,10956,open
1186546,10957,open
1186638,10958,open
1186724,10959,open
1186810,10960,open
1186897,10961,open
1186983,10962,open
1187068,10963,open
1187153,10964,open
1187238,10965,open
1697295,16384,open
1697388,16385,open
1697479,16386,open
1697570,16387,open
1697667,16388,open
1697759,16389,open
1697850,16390,open
1697941,16391,open
1698032,16392,open
1698125,16393,open
1698217,16394,open
1698308,16395,open
1698418,16396,open
1698509,16397,open
1698601,16398,open
1698692,16399,open
1698783,16400,open
1698875,16401,open
1698967,16402,open
1699067,16403,open
1699159,16404,open
1699251,16405,open
1699342,16406,open
1699433,16407,open
1699533,16408,open
1699624,16409,open
1699741,16410,open
1699834,16411,open
1699922,16412,open
1700014,16413,open
1700102,16414,open
1700193,16415,open
1700281,16416,open
1700372,16417,open
1700468,16418,open
1700556,16419,closed
1700644,16420,open
1700732,16421,open
1700827,16422,open
1700914,16423,open
1701015,16424,open
1701102,16425,open
1701187,16426,open
1701270,16427,open
1701355,16428,open
1701442,16429,open
1701528,16430,open
1701622,16431,open
1701709,16432,open
1701795,16433,open
1701881,16434,open
1701967,16435,open
1702054,16436,open
1702140,16437,open
1702235,16438,open
1702327,16439,open
1702425,16440,open
1702516,16441,open
1702608,16442,closed
1702719,16443,closed
1702810,16444,open
1702908,16445,squint
1702998,16446,open
1703108,16447,open
1703199,16448,squint
1703302,16449,open
1703392,16450,open
1703485,16451,open
1703577,16452,open
1703684,16453,open
1703776,16454,open
1703870,16455,open
1703961,16456,open
1704052,16457,open
1704144,16458,open
1704250,16459,squint
1704345,16460,closed
1704450,16461,squint
1704539,16462,open
1704630,16463,open
1704724,16464,open
1704816,16465,open
1704914,16466,open
1705014,16467,open
1705105,16468,open
1705196,16469,open
1705303,16470,open
1705400,16471,open
1705488,16472,squint
1705580,16473,open
1705670,16474,squint
1705756,16475,squint
1705842,16476,squint
1705928,16477,squint
1706014,16478,squint
1706100,16479,squint
1706195,16480,squint
1706283,16481,squint
1706370,16482,squint
1706456,16483,squint
1706542,16484,squint
1706628,16485,squint
1706714,16486,closed
1706800,16487,closed
1706885,16488,squint
1706971,16489,squint
1707066,16490,squint
1707152,16491,squint
1707241,16492,squint
1707343,16493,squint
1707441,16494,squint
1707528,16495,squint
1707614,16496,squint
1707700,16497,squint
1707805,16498,squint
1707887,16499,squint
1707985,16500,squint
1708075,16501,squint
1708169,16502,squint
1708270,16503,squint
1708372,16504,squint
1708461,16505,squint
1708554,16506,squint
1708649,16507,squint
1708740,16508,squint
1708831,16509,squint
1708937,16510,squint
1709028,16511,squint
1709119,16512,squint
1709210,16513,squint
1709301,16514,squint
1709392,16515,squint
1709483,16516,squint
1709575,16517,squint
1709671,16518,squint
1709771,16519,squint
1709862,16520,squint
1709955,16521,squint
1710046,16522,squint
1710138,16523,squint
1710243,16524,squint
1710338,16525,squint
1710429,16526,squint
1710520,16527,squint
1710619,16528,squint
1710710,16529,squint
1710820,16530,squint
1710911,16531,squint
1711006,16532,squint
1711097,16533,squint
1711189,16534,squint
1711283,16535,squint
1711374,16536,squint
1711465,16537,squint
1711575,16538,squint
1711663,16539,squint
1711766,16540,squint
1711857,16541,squint
1711947,16542,squint
1712038,16543,squint
1712128,16544,squint
1712219,16545,squint
1712316,16546,squint
1712407,16547,squint
1712511,16548,squint
1712602,16549,squint
1712692,16550,squint
1712795,16551,squint
1712894,16552,open
1712985,16553,open
1713076,16554,open
1713167,16555,closed
1713258,16556,open
1713349,16557,open
1713449,16558,open
1713541,16559,open
1713660,16560,open
1713755,16561,open
1713847,16562,open
1713939,16563,open
1714031,16564,open
1714123,16565,open
1714221,16566,open
1714320,16567,open
1714414,16568,open
1714506,16569,open
1714599,16570,open
1714692,16571,open
1714783,16572,open
1714879,16573,open
1714970,16574,open
1715060,16575,open
1715151,16576,open
1715242,16577,open
1715334,16578,open
1715434,16579,open
1715532,16580,open
1715623,16581,open
1715714,16582,open
1715805,16583,open
1715904,16584,open
1715996,16585,open
1716090,16586,open
1716190,16587,closed
1716281,16588,open
1716372,16589,open
1716487,16590,open
1716578,16591,open
1716670,16592,open
1716771,16593,open
1716863,16594,open
1716955,16595,open
1717047,16596,open
1717148,16597,open
1717240,16598,open
1717332,16599,open
1717426,16600,open
1717525,16601,open
1717617,16602,open
1717709,16603,open
1717810,16604,open
1717902,16605,open
1717993,16606,open
1718085,16607,open
1718186,16608,open
1718276,16609,open
1718368,16610,open
1718472,16611,open
1718563,16612,open
1718654,16613,open
1718751,16614,open
1718843,16615,open
1718934,16616,open
1719026,16617,open
1719119,16618,open
1719219,16619,open
1719329,16620,open
1719421,16621,open
1719513,16622,open
1719605,16623,open
1719697,16624,open
1719789,16625,open
1719881,16626,open
1719972,16627,open
1720079,16628,open
1720172,16629,open
1720265,16630,open
1720361,16631,open
1720454,16632,open
1720546,16633,open
1720647,16634,open
1720743,16635,open
1720842,16636,open
1720934,16637,open
1721026,16638,open
1721118,16639,open
1721218,16640,open
1721316,16641,open
1721408,16642,open
1721500,16643,open
1721593,16644,open
1721685,16645,open
1721784,16646,open
1721875,16647,open
1721972,16648,open
1722063,16649,open
1722173,16650,open
1722264,16651,open
1722372,16652,open
1722463,16653,open
1722560,16654,open
1722651,16655,open
1722746,16656,open
1722846,16657,open
1722938,16658,open
1723030,16659,open
1723122,16660,open
1723230,16661,open
1723322,16662,open
1723414,16663,open
1723506,16664,open
1723598,16665,open
1723698,16666,open
1723789,16667,open
1723887,16668,open
1723979,16669,open
1724070,16670,open
1724162,16671,open
1724263,16672,open
1724355,16673,open
1724452,16674,open
1724544,16675,open
1724639,16676,open
1724730,16677,open
1724823,16678,open
1724923,16679,open
1725034,16680,open
1725125,16681,open
1725216,16682,open
1725311,16683,open
1725403,16684,open
1725495,16685,closed
1725601,16686,closed
1725695,16687,closed
1725794,16688,closed
1725885,16689,closed
1725976,16690,squint
1726066,16691,squint
1726157,16692,squint
1726285,16693,squint
1726375,16694,squint
1726465,16695,squint
1726557,16696,squint
1726650,16697,squint
1726741,16698,squint
1726832,16699,squint
1726935,16700,squint
1727027,16701,squint
1727118,16702,squint
1727208,16703,squint
617361,4877,open
617458,4878,open
617549,4879,open
617640,4880,open
617731,4881,open
617822,4882,open
617913,4883,open
618004,4884,open
618095,4885,open
618202,4886,open
618293,4887,open
618384,4888,open
618475,4889,open
618580,4890,open
618678,4891,open
618772,4892,open
618863,4893,open
618953,4894,open
619043,4895,open
619133,4896,open
619224,4897,open
619315,4898,open
619408,4899,open
619504,4900,open
619596,4901,open
619686,4902,open
619777,4903,open
619869,4904,open
619960,4905,open
620051,4906,open
620156,4907,open
620259,4908,open
620347,4909,open
620438,4910,open
620535,4911,open
620626,4912,open
620717,4913,open
620814,4914,open
620905,4915,open
620997,4916,open
621088,4917,open
621181,4918,open
621275,4919,open
621387,4920,open
621477,4921,open
621572,4922,open
621663,4923,open
621756,4924,closed
621861,4925,closed
621950,4926,open
622040,4927,open
622138,4928,open
622240,4929,open
622334,4930,open
622424,4931,open
622515,4932,open
622605,4933,open
622696,4934,open
622786,4935,open
622883,4936,open
622973,4937,open
623063,4938,open
623153,4939,open
623244,4940,open
623335,4941,open
623431,4942,open
623528,4943,open
623619,4944,open
